Iteration,Hordes,RatsPerHorde,TotalRats,FPS,PhysicsFPS
0,10,18601,186010,84.14,10.00
0,10,18651,186510,84.03,10.00
0,10,18701,187010,83.95,10.00
0,10,18751,187510,83.86,10.00
0,10,18801,188010,83.77,10.00
0,10,18851,188510,83.63,10.00
0,10,18901,189010,83.58,10.00
0,10,18951,189510,83.86,10.00
0,10,19001,190010,83.44,10.00
0,10,19051,190510,83.74,10.00
0,10,19101,191010,83.65,10.00
0,10,19151,191510,82.98,10.00
0,10,19201,192010,83.52,10.00
0,10,19251,192510,82.82,10.00
0,10,19301,193010,82.83,10.00
0,10,19351,193510,83.57,10.00
0,10,19401,194010,82.99,10.00
0,10,19451,194510,83.74,10.00
0,10,19501,195010,83.15,10.00
0,10,19551,195510,83.88,10.00
0,10,19601,196010,83.94,10.00
0,10,19651,196510,84.03,10.00
0,10,19701,197010,84.11,10.00
0,10,19751,197510,83.85,10.00
0,10,19801,198010,84.28,10.00
0,10,19851,198510,83.97,10.00
0,10,19901,199010,84.05,10.00
0,10,19951,199510,84.11,10.00
0,10,20001,200010,84.16,10.00
0,10,20051,200510,84.15,10.00
0,10,20101,201010,84.20,10.00
0,10,20151,201510,84.27,10.00
0,10,20201,202010,84.28,10.00
0,10,20251,202510,84.38,10.00
0,10,20301,203010,84.43,10.00
0,10,20351,203510,84.47,10.00
0,10,20401,204010,84.44,10.00
0,10,20451,204510,84.38,10.00
0,10,20501,205010,84.35,10.00
0,10,20551,205510,84.31,10.00
0,10,20601,206010,84.28,10.00
0,10,20651,206510,84.24,10.00
0,10,20701,207010,84.20,10.00
0,10,20751,207510,84.10,10.00
0,10,20801,208010,83.99,10.00
0,10,20851,208510,83.89,10.00
0,10,20901,209010,83.82,10.00
0,10,20951,209510,83.69,10.00
0,10,21001,210010,83.61,10.00
0,10,21051,210510,83.52,10.00
0,10,21101,211010,83.78,10.00
0,10,21151,211510,83.69,10.00
0,10,21201,212010,83.59,10.00
0,10,21251,212510,83.50,10.00
0,10,21301,213010,82.74,10.00
0,10,21351,213510,82.64,10.00
0,10,21401,214010,82.82,10.00
0,10,21451,214510,82.49,10.00
0,10,21501,215010,82.67,10.00
0,10,21551,215510,82.62,10.00
0,10,21601,216010,82.52,10.00
0,10,21651,216510,82.49,10.00
0,10,21701,217010,82.41,10.00
0,10,21751,217510,82.34,10.00
0,10,21801,218010,82.28,10.00
0,10,21851,218510,82.20,10.00
0,10,21901,219010,82.11,10.00
