Iteration,Hordes,RatsPerHorde,TotalRats,FPS,PhysicsFPS
0,10,38351,383510,12.11,10.00
0,10,38401,384010,12.26,10.00
0,10,38451,384510,12.26,10.00
0,10,38501,385010,11.70,10.00
0,10,38551,385510,11.71,10.00
0,10,38601,386010,11.86,10.00
0,10,38651,386510,12.05,10.00
0,10,38701,387010,12.21,10.00
0,10,38751,387510,12.21,10.00
0,10,38801,388010,11.64,10.00
0,10,38851,388510,11.65,10.00
0,10,38901,389010,11.80,10.00
0,10,38951,389510,11.58,10.00
0,10,39001,390010,11.96,10.00
0,10,39051,390510,11.79,10.00
0,10,39101,391010,11.79,10.00
0,10,39151,391510,11.53,10.00
0,10,39201,392010,11.51,10.00
0,10,39251,392510,11.51,10.00
0,10,39301,393010,11.66,10.00
0,10,39351,393510,11.68,10.00
0,10,39401,394010,11.64,10.00
0,10,39451,394510,11.63,10.00
0,10,39501,395010,11.63,10.00
0,10,39551,395510,11.77,10.00
0,10,39601,396010,11.61,10.00
0,10,39651,396510,11.43,10.00
0,10,39701,397010,11.38,10.00
0,10,39751,397510,11.36,10.00
0,10,39801,398010,11.35,10.00
0,10,39851,398510,11.56,10.00
0,10,39901,399010,11.71,10.00
0,10,39951,399510,11.71,10.00
0,10,40001,400010,11.29,10.00
0,10,40051,400510,11.28,10.00
0,10,40101,401010,11.46,10.00
0,10,40151,401510,11.60,10.00
0,10,40201,402010,11.44,10.00
0,10,40251,402510,11.07,10.00
0,10,40301,403010,11.20,10.00
0,10,40351,403510,11.53,10.00
0,10,40401,404010,11.57,10.00
0,10,40451,404510,11.57,10.00
0,10,40501,405010,10.98,10.00
0,10,40551,405510,11.12,10.00
0,10,40601,406010,11.10,10.00
0,10,40651,406510,11.09,10.00
0,10,40701,407010,11.24,10.00
0,10,40751,407510,11.26,10.00
0,10,40801,408010,11.08,10.00
0,10,40851,408510,11.22,10.00
0,10,40901,409010,11.16,10.00
0,10,40951,409510,11.36,10.00
0,10,41001,410010,11.35,10.00
0,10,41051,410510,11.35,10.00
0,10,41101,411010,11.13,10.00
0,10,41151,411510,11.27,10.00
0,10,41201,412010,10.89,10.00
0,10,41251,412510,10.91,10.00
0,10,41301,413010,11.05,10.00
0,10,41351,413510,11.04,10.00
0,10,41401,414010,11.02,10.00
0,10,41451,414510,11.01,10.00
0,10,41501,415010,11.15,10.00
0,10,41551,415510,10.78,10.00
0,10,41601,416010,10.63,10.00
0,10,41651,416510,10.95,10.00
0,10,41701,417010,11.28,10.00
0,10,41751,417510,11.12,10.00
0,10,41801,418010,11.12,10.00
0,10,41851,418510,10.55,10.00
0,10,41901,419010,10.68,10.00
0,10,41951,419510,10.83,10.00
0,10,42001,420010,10.67,10.00
0,10,42051,420510,10.69,10.00
0,10,42101,421010,10.82,10.00
0,10,42151,421510,10.81,10.00
0,10,42201,422010,10.80,10.00
0,10,42251,422510,10.79,10.00
0,10,42301,423010,10.94,10.00
0,10,42351,423510,10.57,10.00
0,10,42401,424010,10.40,10.00
0,10,42451,424510,10.53,10.00
0,10,42501,425010,10.71,10.00
0,10,42551,425510,10.70,10.00
0,10,42601,426010,10.84,10.00
0,10,42651,426510,10.68,10.00
0,10,42701,427010,10.51,10.00
0,10,42751,427510,10.64,10.00
0,10,42801,428010,10.78,10.00
0,10,42851,428510,10.62,10.00
0,10,42901,429010,10.26,10.00
0,10,42951,429510,10.40,10.00
0,10,43001,430010,10.57,10.00
0,10,43051,430510,10.56,10.00
0,10,43101,431010,10.54,10.00
0,10,43151,431510,10.68,10.00
0,10,43201,432010,10.52,10.00
0,10,43251,432510,10.49,10.00
0,10,43301,433010,10.68,10.00
0,10,43351,433510,10.48,10.00
0,10,43401,434010,10.47,10.00
0,10,43451,434510,10.61,10.00
0,10,43501,435010,10.25,10.00
0,10,43551,435510,10.27,10.00
0,10,43601,436010,10.40,10.00
0,10,43651,436510,10.54,10.00
0,10,43701,437010,10.38,10.00
0,10,43751,437510,10.22,10.00
0,10,43801,438010,10.35,10.00
0,10,43851,438510,10.50,10.00
0,10,43901,439010,10.34,10.00
0,10,43951,439510,10.17,10.00
0,10,44001,440010,10.08,10.00
0,10,44051,440510,10.41,10.00
0,10,44101,441010,10.44,10.00
0,10,44151,441510,10.28,10.00
0,10,44201,442010,9.90,10.00
0,10,44251,442510,10.04,10.00
0,10,44301,443010,10.18,10.00
0,10,44351,443510,10.22,10.00
0,10,44401,444010,10.05,10.00
0,10,44451,444510,10.05,10.00
0,10,44501,445010,10.18,10.00
0,10,44551,445510,10.33,10.00
0,10,44601,446010,10.16,10.00
0,10,44651,446510,10.00,10.00
0,10,44701,447010,10.14,10.00
0,10,44751,447510,10.28,10.00
0,10,44801,448010,10.11,10.00
0,10,44851,448510,9.95,10.00
0,10,44901,449010,10.09,10.00
0,10,44951,449510,10.24,10.00
0,10,45001,450010,10.08,10.00
0,10,45051,450510,9.92,10.00
0,10,45101,451010,10.06,10.00
0,10,45151,451510,10.05,10.00
0,10,45201,452010,10.05,10.00
0,10,45251,452510,10.04,10.00
0,10,45301,453010,10.04,10.00
0,10,45351,453510,10.18,10.00
0,10,45401,454010,10.01,10.00
0,10,45451,454510,9.84,10.00
0,10,45501,455010,9.97,10.00
0,10,45551,455510,10.11,10.00
0,10,45601,456010,9.95,10.00
0,10,45651,456510,9.78,10.00
0,10,45701,457010,9.91,10.00
0,10,45751,457510,10.06,10.00
0,10,45801,458010,9.72,10.00
0,10,45851,458510,9.73,10.00
0,10,45901,459010,9.87,10.00
0,10,45951,459510,10.02,10.00
0,10,46001,460010,9.85,10.00
0,10,46051,460510,9.68,10.00
0,10,46101,461010,9.68,10.00
0,10,46151,461510,9.82,10.00
0,10,46201,462010,9.80,10.00
0,10,46251,462510,9.94,10.00
0,10,46301,463010,9.78,10.00
0,10,46351,463510,9.61,10.00
0,10,46401,464010,9.75,10.00
0,10,46451,464510,9.89,10.00
0,10,46501,465010,9.73,10.00
0,10,46551,465510,9.55,10.00
0,10,46601,466010,9.68,10.00
0,10,46651,466510,9.66,10.00
0,10,46701,467010,9.80,10.00
0,10,46751,467510,9.80,10.00
0,10,46801,468010,9.64,10.00
0,10,46851,468510,9.46,10.00
0,10,46901,469010,9.59,10.00
0,10,46951,469510,9.57,10.00
0,10,47001,470010,9.72,10.00
0,10,47051,470510,9.56,10.00
0,10,47101,471010,9.36,10.00
0,10,47151,471510,9.50,10.00
0,10,47201,472010,9.49,10.00
0,10,47251,472510,9.63,10.00
0,10,47301,473010,9.63,10.00
0,10,47351,473510,9.46,10.00
0,10,47401,474010,9.27,10.00
0,10,47451,474510,9.41,10.00
0,10,47501,475010,9.39,10.00
0,10,47551,475510,9.37,10.00
0,10,47601,476010,9.52,10.00
0,10,47651,476510,9.35,10.00
0,10,47701,477010,9.17,10.00
0,10,47751,477510,9.31,10.00
0,10,47801,478010,9.29,10.00
0,10,47851,478510,9.29,10.00
0,10,47901,479010,9.43,10.00
0,10,47951,479510,9.27,10.00
0,10,48001,480010,9.11,10.00
0,10,48051,480510,9.25,10.00
0,10,48101,481010,9.24,10.00
0,10,48151,481510,9.23,10.00
0,10,48201,482010,9.37,10.00
0,10,48251,482510,9.20,10.00
0,10,48301,483010,9.20,10.00
0,10,48351,483510,9.03,10.00
0,10,48401,484010,9.16,10.00
0,10,48451,484510,9.14,10.00
0,10,48501,485010,9.12,10.00
0,10,48551,485510,9.25,10.00
0,10,48601,486010,9.07,10.00
0,10,48651,486510,9.07,10.00
0,10,48701,487010,8.88,10.00
0,10,48751,487510,9.01,10.00
0,10,48801,488010,8.98,10.00
0,10,48851,488510,8.95,10.00
0,10,48901,489010,8.95,10.00
0,10,48951,489510,8.92,10.00
0,10,49001,490010,9.05,10.00
0,10,49051,490510,8.88,10.00
0,10,49101,491010,8.70,10.00
0,10,49151,491510,8.82,10.00
0,10,49201,492010,8.82,10.00
0,10,49251,492510,8.80,10.00
0,10,49301,493010,8.77,10.00
0,10,49351,493510,8.90,10.00
0,10,49401,494010,8.74,10.00
0,10,49451,494510,8.74,10.00
0,10,49501,495010,8.54,10.00
0,10,49551,495510,8.67,10.00
0,10,49601,496010,8.65,10.00
0,10,49651,496510,8.63,10.00
0,10,49701,497010,8.63,10.00
0,10,49751,497510,8.59,10.00
0,10,49801,498010,8.72,10.00
0,10,49851,498510,8.55,10.00
0,10,49901,499010,8.37,10.00
0,10,49951,499510,8.37,10.00
0,10,50001,500010,8.50,10.00
1,10,51,510,1771.56,2353.33
1,10,101,1010,826.39,1176.86
1,10,151,1510,614.63,753.73
1,10,201,2010,1358.76,565.49
1,10,251,2510,1201.09,470.98
1,10,301,3010,1070.11,377.26
1,10,351,3510,980.08,330.00
1,10,401,4010,881.00,283.14
1,10,451,4510,792.29,236.67
1,10,501,5010,724.04,235.69
1,10,551,5510,674.64,189.80
1,10,601,6010,639.56,189.02
1,10,651,6510,600.80,143.73
1,10,701,7010,571.15,143.14
1,10,751,7510,542.65,142.55
1,10,801,8010,511.92,141.96
1,10,851,8510,486.24,97.65
1,10,901,9010,457.06,97.25
1,10,951,9510,437.34,96.86
1,10,1001,10010,416.49,96.47
1,10,1051,10510,398.58,96.08
1,10,1101,11010,384.17,95.69
1,10,1151,11510,369.77,95.29
1,10,1201,12010,358.53,94.90
1,10,1251,12510,348.32,94.51
1,10,1301,13010,338.02,52.16
1,10,1351,13510,327.97,51.96
1,10,1401,14010,316.84,51.76
1,10,1451,14510,307.30,51.57
1,10,1501,15010,298.23,51.37
1,10,1551,15510,290.52,51.18
1,10,1601,16010,280.78,50.98
1,10,1651,16510,270.94,50.78
1,10,1701,17010,263.54,50.59
1,10,1751,17510,257.15,50.39
1,10,1801,18010,252.34,50.20
1,10,1851,18510,246.55,50.00
1,10,1901,19010,240.48,49.80
1,10,1951,19510,234.44,49.61
1,10,2001,20010,228.71,49.41
1,10,2051,20510,221.54,49.22
1,10,2101,21010,216.06,49.02
1,10,2151,21510,211.62,48.82
1,10,2201,22010,207.63,48.63
1,10,2251,22510,203.80,48.43
1,10,2301,23010,199.49,48.24
1,10,2351,23510,196.47,48.04
1,10,2401,24010,193.14,47.84
1,10,2451,24510,188.61,47.65
1,10,2501,25010,184.03,47.45
1,10,2551,25510,181.08,10.20
1,10,2601,26010,177.74,10.20
1,10,2651,26510,174.68,10.20
1,10,2701,27010,173.38,10.20
1,10,2751,27510,168.93,10.20
1,10,2801,28010,165.76,10.20
1,10,2851,28510,163.08,10.20
1,10,2901,29010,160.69,10.20
1,10,2951,29510,158.32,10.20
1,10,3001,30010,156.80,10.20
1,10,3051,30510,154.93,10.20
1,10,3101,31010,152.72,10.20
1,10,3151,31510,149.95,10.20
1,10,3201,32010,148.14,10.20
1,10,3251,32510,146.15,10.20
1,10,3301,33010,144.57,10.20
1,10,3351,33510,143.13,10.20
1,10,3401,34010,140.33,10.20
1,10,3451,34510,138.57,10.20
1,10,3501,35010,136.64,10.20
1,10,3551,35510,135.17,10.20
1,10,3601,36010,134.57,10.20
1,10,3651,36510,132.34,10.20
1,10,3701,37010,130.42,10.20
1,10,3751,37510,128.86,10.20
1,10,3801,38010,127.28,10.20
1,10,3851,38510,125.31,10.20
1,10,3901,39010,123.95,10.20
1,10,3951,39510,122.24,10.20
1,10,4001,40010,120.42,10.20
1,10,4051,40510,118.75,10.20
1,10,4101,41010,117.34,10.20
1,10,4151,41510,115.76,10.20
1,10,4201,42010,114.75,10.20
1,10,4251,42510,114.23,10.20
1,10,4301,43010,112.79,10.20
1,10,4351,43510,111.92,10.20
1,10,4401,44010,111.11,10.20
1,10,4451,44510,110.29,10.20
1,10,4501,45010,110.02,10.20
1,10,4551,45510,108.33,10.20
1,10,4601,46010,107.88,10.20
1,10,4651,46510,107.04,10.20
1,10,4701,47010,106.09,10.20
1,10,4751,47510,105.24,10.20
1,10,4801,48010,105.03,10.20
1,10,4851,48510,103.72,10.20
1,10,4901,49010,102.93,10.20
1,10,4951,49510,102.28,10.20
1,10,5001,50010,101.63,10.20
1,10,5051,50510,101.00,10.20
1,10,5101,51010,100.90,10.20
1,10,5151,51510,99.70,10.20
1,10,5201,52010,99.18,10.20
1,10,5251,52510,98.50,10.20
1,10,5301,53010,97.92,10.20
1,10,5351,53510,98.04,10.20
1,10,5401,54010,97.40,10.20
1,10,5451,54510,96.22,10.20
1,10,5501,55010,95.32,10.20
1,10,5551,55510,94.57,10.20
1,10,5601,56010,93.67,10.20
1,10,5651,56510,93.22,10.20
1,10,5701,57010,91.98,10.20
1,10,5751,57510,91.18,10.20
1,10,5801,58010,90.36,10.20
1,10,5851,58510,89.26,10.20
1,10,5901,59010,88.12,10.20
1,10,5951,59510,87.63,10.20
1,10,6001,60010,86.87,10.20
1,10,6051,60510,86.06,10.20
1,10,6101,61010,85.77,10.20
1,10,6151,61510,84.78,10.20
1,10,6201,62010,84.15,10.20
1,10,6251,62510,83.56,10.20
1,10,6301,63010,83.04,10.20
1,10,6351,63510,82.56,10.20
1,10,6401,64010,81.91,10.20
1,10,6451,64510,81.68,10.20
1,10,6501,65010,81.32,10.20
1,10,6551,65510,81.01,10.20
1,10,6601,66010,80.71,10.20
1,10,6651,66510,80.49,10.20
1,10,6701,67010,80.29,10.20
1,10,6751,67510,80.40,10.20
1,10,6801,68010,79.58,10.20
1,10,6851,68510,79.47,10.20
1,10,6901,69010,79.51,10.20
1,10,6951,69510,79.37,10.20
1,10,7001,70010,79.22,10.20
1,10,7051,70510,79.06,10.20
1,10,7101,71010,78.88,10.20
1,10,7151,71510,78.68,10.20
1,10,7201,72010,78.58,10.20
1,10,7251,72510,78.45,10.20
1,10,7301,73010,78.25,10.20
1,10,7351,73510,78.38,10.20
1,10,7401,74010,78.27,10.20
1,10,7451,74510,77.40,10.20
1,10,7501,75010,77.06,10.20
1,10,7551,75510,77.07,10.20
1,10,7601,76010,76.69,10.20
1,10,7651,76510,76.38,10.20
1,10,7701,77010,76.20,10.20
1,10,7751,77510,75.70,10.20
1,10,7801,78010,75.38,10.20
1,10,7851,78510,75.08,10.20
1,10,7901,79010,74.45,10.20
1,10,7951,79510,74.25,10.20
1,10,8001,80010,73.78,10.20
1,10,8051,80510,73.42,10.20
1,10,8101,81010,72.96,10.20
1,10,8151,81510,72.56,10.20
1,10,8201,82010,72.53,10.20
1,10,8251,82510,71.49,10.20
1,10,8301,83010,71.27,10.20
1,10,8351,83510,70.52,10.20
1,10,8401,84010,70.18,10.20
1,10,8451,84510,70.10,10.20
1,10,8501,85010,69.21,10.20
1,10,8551,85510,68.72,10.20
1,10,8601,86010,68.17,10.20
1,10,8651,86510,67.98,10.20
1,10,8701,87010,66.84,10.20
1,10,8751,87510,66.61,10.20
1,10,8801,88010,66.04,10.20
1,10,8851,88510,65.76,10.20
1,10,8901,89010,64.89,10.20
1,10,8951,89510,64.39,10.20
1,10,9001,90010,63.91,10.20
1,10,9051,90510,63.94,10.20
1,10,9101,91010,63.22,10.20
1,10,9151,91510,62.84,10.20
1,10,9201,92010,62.52,10.20
1,10,9251,92510,62.44,10.20
1,10,9301,93010,61.82,10.20
1,10,9351,93510,61.57,10.20
1,10,9401,94010,61.41,10.20
1,10,9451,94510,61.27,10.20
1,10,9501,95010,61.60,10.20
1,10,9551,95510,60.69,10.20
1,10,9601,96010,60.75,10.20
1,10,9651,96510,60.57,10.20
1,10,9701,97010,60.38,10.20
1,10,9751,97510,60.18,10.20
1,10,9801,98010,59.75,10.20
1,10,9851,98510,59.68,10.20
1,10,9901,99010,59.47,10.20
1,10,9951,99510,59.19,10.20
1,10,10001,100010,58.93,10.20
1,10,10051,100510,58.99,10.20
1,10,10101,101010,58.15,10.20
1,10,10151,101510,58.07,10.20
1,10,10201,102010,57.86,10.20
1,10,10251,102510,57.65,10.20
1,10,10301,103010,57.40,10.20
1,10,10351,103510,57.55,10.20
1,10,10401,104010,56.45,10.20
1,10,10451,104510,56.85,10.20
1,10,10501,105010,56.52,10.20
1,10,10551,105510,56.22,10.20
1,10,10601,106010,56.04,10.20
1,10,10651,106510,56.13,10.20
1,10,10701,107010,55.39,10.20
1,10,10751,107510,55.22,10.20
1,10,10801,108010,55.34,10.20
1,10,10851,108510,55.25,10.20
1,10,10901,109010,55.08,10.20
1,10,10951,109510,54.92,10.20
1,10,11001,110010,54.79,10.20
1,10,11051,110510,54.98,10.20
1,10,11101,111010,54.77,10.20
1,10,11151,111510,53.96,10.20
1,10,11201,112010,53.95,10.20
1,10,11251,112510,53.70,10.20
1,10,11301,113010,53.55,10.20
1,10,11351,113510,53.60,10.20
1,10,11401,114010,53.59,10.20
1,10,11451,114510,52.94,10.20
1,10,11501,115010,52.76,10.20
1,10,11551,115510,52.75,10.20
1,10,11601,116010,52.55,10.20
1,10,11651,116510,52.32,10.20
1,10,11701,117010,52.34,10.20
1,10,11751,117510,51.85,10.20
1,10,11801,118010,51.64,10.20
1,10,11851,118510,51.42,10.20
1,10,11901,119010,51.15,10.20
1,10,11951,119510,50.76,10.20
1,10,12001,120010,50.76,10.00
1,10,12051,120510,50.59,10.00
1,10,12101,121010,50.41,10.00
1,10,12151,121510,50.50,10.00
1,10,12201,122010,49.86,10.00
1,10,12251,122510,49.91,10.00
1,10,12301,123010,49.74,10.00
1,10,12351,123510,49.59,10.00
1,10,12401,124010,49.47,10.00
1,10,12451,124510,49.62,10.00
1,10,12501,125010,48.97,10.00
1,10,12551,125510,48.80,10.00
1,10,12601,126010,48.88,10.00
1,10,12651,126510,48.69,10.00
1,10,12701,127010,48.55,10.00
1,10,12751,127510,48.69,10.00
1,10,12801,128010,48.03,10.00
1,10,12851,128510,48.09,10.00
1,10,12901,129010,47.92,10.00
1,10,12951,129510,47.76,10.00
1,10,13001,130010,47.59,10.00
1,10,13051,130510,47.66,10.00
1,10,13101,131010,47.10,10.00
1,10,13151,131510,46.96,10.00
1,10,13201,132010,47.00,10.00
1,10,13251,132510,46.80,10.00
1,10,13301,133010,46.52,10.00
1,10,13351,133510,46.10,10.00
1,10,13401,134010,45.90,10.00
1,10,13451,134510,45.89,10.00
1,10,13501,135010,45.71,10.00
1,10,13551,135510,45.54,10.00
1,10,13601,136010,45.59,10.00
1,10,13651,136510,45.09,10.00
1,10,13701,137010,45.12,10.00
1,10,13751,137510,44.96,10.00
1,10,13801,138010,44.78,10.00
1,10,13851,138510,44.79,10.00
1,10,13901,139010,44.16,10.00
1,10,13951,139510,44.17,10.00
1,10,14001,140010,43.98,10.00
1,10,14051,140510,43.83,10.00
1,10,14101,141010,43.89,10.00
1,10,14151,141510,43.32,10.00
1,10,14201,142010,43.37,10.00
1,10,14251,142510,43.27,10.00
1,10,14301,143010,43.12,10.00
1,10,14351,143510,43.13,10.00
1,10,14401,144010,42.97,10.00
1,10,14451,144510,42.67,10.00
1,10,14501,145010,42.48,10.00
1,10,14551,145510,42.30,10.00
1,10,14601,146010,42.14,10.00
1,10,14651,146510,41.77,10.00
1,10,14701,147010,41.61,10.00
1,10,14751,147510,41.63,10.00
1,10,14801,148010,41.49,10.00
1,10,14851,148510,41.34,10.00
1,10,14901,149010,41.36,10.00
1,10,14951,149510,40.75,10.00
1,10,15001,150010,40.58,10.00
1,10,15051,150510,40.58,10.00
1,10,15101,151010,40.45,10.00
1,10,15151,151510,40.27,10.00
1,10,15201,152010,40.27,10.00
1,10,15251,152510,39.92,10.00
1,10,15301,153010,39.74,10.00
1,10,15351,153510,39.56,10.00
1,10,15401,154010,39.44,10.00
1,10,15451,154510,39.49,10.00
1,10,15501,155010,38.94,10.00
1,10,15551,155510,38.98,10.00
1,10,15601,156010,38.85,10.00
1,10,15651,156510,38.70,10.00
1,10,15701,157010,38.74,10.00
1,10,15751,157510,38.28,10.00
1,10,15801,158010,38.36,10.00
1,10,15851,158510,38.31,10.00
1,10,15901,159010,38.39,10.00
1,10,15951,159510,38.30,10.00
1,10,16001,160010,37.85,10.00
1,10,16051,160510,37.81,10.00
1,10,16101,161010,37.88,10.00
1,10,16151,161510,37.75,10.00
1,10,16201,162010,37.85,10.00
1,10,16251,162510,37.75,10.00
1,10,16301,163010,37.51,10.00
1,10,16351,163510,37.42,10.00
1,10,16401,164010,37.32,10.00
1,10,16451,164510,37.29,10.00
1,10,16501,165010,37.38,10.00
1,10,16551,165510,37.32,10.00
1,10,16601,166010,36.90,10.00
1,10,16651,166510,36.89,10.00
1,10,16701,167010,36.96,10.00
1,10,16751,167510,36.74,10.00
1,10,16801,168010,36.84,10.00
1,10,16851,168510,36.75,10.00
1,10,16901,169010,36.30,10.00
1,10,16951,169510,36.45,10.00
1,10,17001,170010,36.35,10.00
1,10,17051,170510,36.30,10.00
1,10,17101,171010,36.23,10.00
1,10,17151,171510,36.35,10.00
1,10,17201,172010,36.28,10.00
1,10,17251,172510,35.85,10.00
1,10,17301,173010,35.75,10.00
1,10,17351,173510,35.86,10.00
1,10,17401,174010,35.80,10.00
1,10,17451,174510,35.71,10.00
1,10,17501,175010,35.66,10.00
1,10,17551,175510,35.77,10.00
1,10,17601,176010,35.68,10.00
1,10,17651,176510,35.21,10.00
1,10,17701,177010,35.35,10.00
1,10,17751,177510,35.27,10.00
1,10,17801,178010,35.21,10.00
1,10,17851,178510,35.16,10.00
1,10,17901,179010,35.07,10.00
1,10,17951,179510,35.15,10.00
1,10,18001,180010,34.67,10.00
1,10,18051,180510,34.98,10.00
1,10,18101,181010,34.49,10.00
1,10,18151,181510,34.63,10.00
1,10,18201,182010,34.55,10.00
1,10,18251,182510,34.51,10.00
1,10,18301,183010,34.65,10.00
1,10,18351,183510,34.42,10.00
1,10,18401,184010,34.56,10.00
1,10,18451,184510,34.51,10.00
1,10,18501,185010,34.04,10.00
1,10,18551,185510,33.96,10.00
1,10,18601,186010,33.93,10.00
1,10,18651,186510,34.08,10.00
1,10,18701,187010,34.05,10.00
1,10,18751,187510,33.99,10.00
1,10,18801,188010,33.94,10.00
1,10,18851,188510,34.11,10.00
1,10,18901,189010,34.08,10.00
1,10,18951,189510,33.62,10.00
1,10,19001,190010,33.58,10.00
1,10,19051,190510,33.55,10.00
1,10,19101,191010,33.67,10.00
1,10,19151,191510,33.58,10.00
1,10,19201,192010,33.54,10.00
1,10,19251,192510,33.53,10.00
1,10,19301,193010,33.80,10.00
1,10,19351,193510,33.78,10.00
1,10,19401,194010,33.74,10.00
1,10,19451,194510,33.70,10.00
1,10,19501,195010,33.29,10.00
1,10,19551,195510,33.47,10.00
1,10,19601,196010,33.42,10.00
1,10,19651,196510,33.38,10.00
1,10,19701,197010,33.33,10.00
1,10,19751,197510,33.45,10.00
1,10,19801,198010,33.39,10.00
1,10,19851,198510,33.35,10.00
1,10,19901,199010,33.31,10.00
1,10,19951,199510,32.89,10.00
1,10,20001,200010,33.07,10.00
1,10,20051,200510,33.04,10.00
1,10,20101,201010,32.99,10.00
1,10,20151,201510,32.96,10.00
1,10,20201,202010,32.94,10.00
1,10,20251,202510,33.09,10.00
1,10,20301,203010,32.63,10.00
1,10,20351,203510,32.28,10.00
1,10,20401,204010,32.75,10.00
1,10,20451,204510,32.89,10.00
1,10,20501,205010,32.45,10.00
1,10,20551,205510,32.42,10.00
1,10,20601,206010,32.39,10.00
1,10,20651,206510,32.57,10.00
1,10,20701,207010,32.52,10.00
1,10,20751,207510,32.47,10.00
1,10,20801,208010,32.58,10.00
1,10,20851,208510,32.49,10.00
1,10,20901,209010,32.04,10.00
1,10,20951,209510,31.95,10.00
1,10,21001,210010,32.10,10.00
1,10,21051,210510,32.04,10.00
1,10,21101,211010,31.95,10.00
1,10,21151,211510,31.89,10.00
1,10,21201,212010,32.20,10.00
1,10,21251,212510,31.93,10.00
1,10,21301,213010,31.86,10.00
1,10,21351,213510,31.38,10.00
1,10,21401,214010,31.29,10.00
1,10,21451,214510,31.22,10.00
1,10,21501,215010,31.54,10.00
1,10,21551,215510,31.27,10.00
1,10,21601,216010,31.18,10.00
1,10,21651,216510,31.29,10.00
1,10,21701,217010,31.19,10.00
1,10,21751,217510,30.99,10.00
1,10,21801,218010,30.63,10.00
1,10,21851,218510,30.71,10.00
1,10,21901,219010,30.47,10.00
1,10,21951,219510,30.65,10.00
1,10,22001,220010,30.40,10.00
1,10,22051,220510,30.15,10.00
1,10,22101,221010,29.91,10.00
1,10,22151,221510,30.03,10.00
1,10,22201,222010,29.79,10.00
1,10,22251,222510,29.53,10.00
1,10,22301,223010,29.28,10.00
1,10,22351,223510,29.37,10.00
1,10,22401,224010,29.15,10.00
1,10,22451,224510,29.10,10.00
1,10,22501,225010,28.87,10.00
1,10,22551,225510,28.65,10.00
1,10,22601,226010,28.37,10.00
1,10,22651,226510,28.30,10.00
1,10,22701,227010,27.80,10.00
1,10,22751,227510,28.09,10.00
1,10,22801,228010,27.86,10.00
1,10,22851,228510,27.60,10.00
1,10,22901,229010,27.27,10.00
1,10,22951,229510,26.98,10.00
1,10,23001,230010,26.73,10.00
1,10,23051,230510,27.05,10.00
1,10,23101,231010,26.36,10.00
1,10,23151,231510,26.14,10.00
1,10,23201,232010,26.15,10.00
1,10,23251,232510,26.28,10.00
1,10,23301,233010,25.86,10.00
1,10,23351,233510,25.80,10.00
1,10,23401,234010,25.68,10.00
1,10,23451,234510,25.47,10.00
1,10,23501,235010,25.16,10.00
1,10,23551,235510,25.14,10.00
1,10,23601,236010,24.87,10.00
1,10,23651,236510,24.58,10.00
1,10,23701,237010,24.33,10.00
1,10,23751,237510,24.14,10.00
1,10,23801,238010,24.42,10.00
1,10,23851,238510,23.82,10.00
1,10,23901,239010,24.09,10.00
1,10,23951,239510,23.90,10.00
1,10,24001,240010,23.64,10.00
1,10,24051,240510,23.38,10.00
1,10,24101,241010,23.17,10.00
1,10,24151,241510,23.11,10.00
1,10,24201,242010,22.86,10.00
1,10,24251,242510,22.77,10.00
1,10,24301,243010,22.37,10.00
1,10,24351,243510,22.63,10.00
1,10,24401,244010,22.46,10.00
1,10,24451,244510,22.25,10.00
1,10,24501,245010,21.95,10.00
1,10,24551,245510,22.00,10.00
1,10,24601,246010,21.81,10.00
1,10,24651,246510,21.66,10.00
1,10,24701,247010,21.92,10.00
1,10,24751,247510,21.77,10.00
1,10,24801,248010,21.58,10.00
1,10,24851,248510,21.46,10.00
1,10,24901,249010,21.26,10.00
1,10,24951,249510,21.31,10.00
1,10,25001,250010,21.13,10.00
1,10,25051,250510,21.18,10.00
1,10,25101,251010,21.26,10.00
1,10,25151,251510,21.13,10.00
1,10,25201,252010,20.95,10.00
1,10,25251,252510,21.00,10.00
1,10,25301,253010,20.63,10.00
1,10,25351,253510,20.62,10.00
1,10,25401,254010,20.72,10.00
1,10,25451,254510,20.54,10.00
1,10,25501,255010,20.40,10.00
1,10,25551,255510,20.37,10.00
1,10,25601,256010,19.95,10.00
1,10,25651,256510,20.06,10.00
1,10,25701,257010,20.30,10.00
1,10,25751,257510,20.17,10.00
1,10,25801,258010,19.99,10.00
1,10,25851,258510,19.75,10.00
1,10,25901,259010,19.65,10.00
1,10,25951,259510,19.89,10.00
1,10,26001,260010,19.75,10.00
1,10,26051,260510,19.59,10.00
1,10,26101,261010,19.14,10.00
1,10,26151,261510,19.44,10.00
1,10,26201,262010,19.69,10.00
1,10,26251,262510,19.11,10.00
1,10,26301,263010,19.19,10.00
1,10,26351,263510,18.99,10.00
1,10,26401,264010,19.06,10.00
1,10,26451,264510,19.30,10.00
1,10,26501,265010,18.70,10.00
1,10,26551,265510,18.75,10.00
1,10,26601,266010,18.77,10.00
1,10,26651,266510,18.55,10.00
1,10,26701,267010,18.66,10.00
1,10,26751,267510,18.47,10.00
1,10,26801,268010,18.06,10.00
1,10,26851,268510,18.35,10.00
1,10,26901,269010,18.58,10.00
1,10,26951,269510,18.00,10.00
1,10,27001,270010,18.30,10.00
1,10,27051,270510,17.92,10.00
1,10,27101,271010,17.93,10.00
