Iteration,Hordes,RatsPerHorde,TotalRats,FPS,PhysicsFPS
0,10,38601,386010,31.69,10.00
0,10,38651,386510,31.66,10.00
0,10,38701,387010,31.63,10.00
0,10,38751,387510,31.59,10.00
0,10,38801,388010,31.57,10.00
0,10,38851,388510,31.75,10.00
0,10,38901,389010,31.73,10.00
0,10,38951,389510,31.71,10.00
0,10,39001,390010,31.68,10.00
0,10,39051,390510,31.26,10.00
0,10,39101,391010,31.23,10.00
0,10,39151,391510,31.62,10.00
0,10,39201,392010,31.58,10.00
0,10,39251,392510,31.17,10.00
0,10,39301,393010,31.15,10.00
0,10,39351,393510,31.12,10.00
0,10,39401,394010,31.30,10.00
0,10,39451,394510,31.29,10.00
0,10,39501,395010,31.27,10.00
0,10,39551,395510,31.25,10.00
0,10,39601,396010,31.24,10.00
0,10,39651,396510,31.40,10.00
0,10,39701,397010,31.38,10.00
0,10,39751,397510,31.36,10.00
0,10,39801,398010,31.16,10.00
0,10,39851,398510,31.33,10.00
0,10,39901,399010,31.31,10.00
0,10,39951,399510,31.28,10.00
0,10,40001,400010,31.26,10.00
0,10,40051,400510,31.25,10.00
0,10,40101,401010,30.83,10.00
0,10,40151,401510,30.81,10.00
0,10,40201,402010,30.80,10.00
0,10,40251,402510,30.77,10.00
0,10,40301,403010,30.95,10.00
0,10,40351,403510,30.93,10.00
0,10,40401,404010,30.91,10.00
0,10,40451,404510,30.89,10.00
0,10,40501,405010,30.87,10.00
0,10,40551,405510,30.85,10.00
0,10,40601,406010,31.20,10.00
0,10,40651,406510,30.99,10.00
0,10,40701,407010,30.97,10.00
0,10,40751,407510,30.94,10.00
0,10,40801,408010,30.51,10.00
0,10,40851,408510,30.48,10.00
0,10,40901,409010,30.46,10.00
0,10,40951,409510,30.44,10.00
0,10,41001,410010,30.41,10.00
0,10,41051,410510,30.38,10.00
0,10,41101,411010,30.35,10.00
0,10,41151,411510,30.52,10.00
0,10,41201,412010,30.52,10.00
0,10,41251,412510,30.49,10.00
0,10,41301,413010,30.47,10.00
0,10,41351,413510,30.44,10.00
0,10,41401,414010,30.40,10.00
0,10,41451,414510,30.38,10.00
0,10,41501,415010,30.54,10.00
0,10,41551,415510,30.52,10.00
0,10,41601,416010,30.50,10.00
0,10,41651,416510,30.46,10.00
0,10,41701,417010,30.43,10.00
0,10,41751,417510,30.60,10.00
0,10,41801,418010,30.38,10.00
0,10,41851,418510,29.96,10.00
0,10,41901,419010,29.93,10.00
0,10,41951,419510,29.91,10.00
0,10,42001,420010,30.29,10.00
0,10,42051,420510,30.07,10.00
0,10,42101,421010,30.04,10.00
0,10,42151,421510,30.02,10.00
0,10,42201,422010,29.97,10.00
0,10,42251,422510,30.11,10.00
0,10,42301,423010,30.08,10.00
0,10,42351,423510,30.04,10.00
0,10,42401,424010,30.01,10.00
0,10,42451,424510,29.99,10.00
0,10,42501,425010,29.79,10.00
0,10,42551,425510,29.53,10.00
0,10,42601,426010,29.47,10.00
0,10,42651,426510,29.64,10.00
0,10,42701,427010,29.60,10.00
0,10,42751,427510,29.56,10.00
0,10,42801,428010,29.53,10.00
0,10,42851,428510,29.33,10.00
0,10,42901,429010,29.67,10.00
0,10,42951,429510,29.63,10.00
0,10,43001,430010,29.59,10.00
0,10,43051,430510,29.55,10.00
0,10,43101,431010,29.50,10.00
0,10,43151,431510,29.31,10.00
0,10,43201,432010,29.23,10.00
0,10,43251,432510,29.16,10.00
0,10,43301,433010,29.11,10.00
0,10,43351,433510,28.90,10.00
0,10,43401,434010,29.21,10.00
0,10,43451,434510,29.15,10.00
0,10,43501,435010,29.10,10.00
0,10,43551,435510,28.91,10.00
0,10,43601,436010,28.62,10.00
0,10,43651,436510,28.57,10.00
0,10,43701,437010,28.51,10.00
0,10,43751,437510,28.88,10.00
0,10,43801,438010,28.62,10.00
0,10,43851,438510,28.54,10.00
0,10,43901,439010,28.33,10.00
0,10,43951,439510,28.22,10.00
0,10,44001,440010,28.16,10.00
0,10,44051,440510,28.53,10.00
0,10,44101,441010,28.25,10.00
0,10,44151,441510,28.16,10.00
0,10,44201,442010,27.95,10.00
0,10,44251,442510,28.23,10.00
0,10,44301,443010,28.02,10.00
0,10,44351,443510,27.70,10.00
0,10,44401,444010,27.63,10.00
0,10,44451,444510,27.99,10.00
0,10,44501,445010,27.91,10.00
0,10,44551,445510,27.49,10.00
0,10,44601,446010,27.77,10.00
0,10,44651,446510,27.69,10.00
0,10,44701,447010,27.50,10.00
0,10,44751,447510,27.20,10.00
0,10,44801,448010,27.55,10.00
0,10,44851,448510,27.29,10.00
0,10,44901,449010,27.19,10.00
0,10,44951,449510,26.98,10.00
0,10,45001,450010,27.26,10.00
0,10,45051,450510,27.07,10.00
0,10,45101,451010,26.77,10.00
0,10,45151,451510,27.12,10.00
0,10,45201,452010,26.85,10.00
0,10,45251,452510,26.63,10.00
0,10,45301,453010,26.90,10.00
0,10,45351,453510,26.83,10.00
0,10,45401,454010,26.63,10.00
0,10,45451,454510,26.31,10.00
0,10,45501,455010,26.66,10.00
0,10,45551,455510,26.36,10.00
0,10,45601,456010,26.16,10.00
0,10,45651,456510,26.44,10.00
0,10,45701,457010,26.25,10.00
0,10,45751,457510,25.96,10.00
0,10,45801,458010,26.31,10.00
0,10,45851,458510,26.25,10.00
0,10,45901,459010,25.84,10.00
0,10,45951,459510,26.12,10.00
0,10,46001,460010,25.93,10.00
0,10,46051,460510,25.86,10.00
0,10,46101,461010,25.80,10.00
0,10,46151,461510,25.59,10.00
0,10,46201,462010,25.88,10.00
0,10,46251,462510,25.68,10.00
0,10,46301,463010,25.41,10.00
0,10,46351,463510,25.75,10.00
0,10,46401,464010,25.72,10.00
0,10,46451,464510,25.32,10.00
0,10,46501,465010,25.43,10.00
0,10,46551,465510,25.59,10.00
0,10,46601,466010,25.53,10.00
0,10,46651,466510,25.35,10.00
0,10,46701,467010,25.12,10.00
0,10,46751,467510,25.66,10.00
0,10,46801,468010,25.40,10.00
0,10,46851,468510,25.37,10.00
0,10,46901,469010,25.20,10.00
0,10,46951,469510,24.97,10.00
0,10,47001,470010,25.51,10.00
0,10,47051,470510,25.29,10.00
0,10,47101,471010,24.89,10.00
0,10,47151,471510,25.03,10.00
0,10,47201,472010,24.82,10.00
0,10,47251,472510,24.77,10.00
0,10,47301,473010,24.74,10.00
0,10,47351,473510,25.29,10.00
0,10,47401,474010,24.88,10.00
0,10,47451,474510,24.68,10.00
0,10,47501,475010,24.79,10.00
0,10,47551,475510,24.97,10.00
0,10,47601,476010,24.57,10.00
0,10,47651,476510,24.56,10.00
0,10,47701,477010,25.10,10.00
0,10,47751,477510,24.87,10.00
0,10,47801,478010,24.48,10.00
0,10,47851,478510,24.43,10.00
0,10,47901,479010,24.77,10.00
0,10,47951,479510,24.59,10.00
0,10,48001,480010,24.36,10.00
0,10,48051,480510,24.91,10.00
0,10,48101,481010,24.68,10.00
0,10,48151,481510,24.52,10.00
0,10,48201,482010,24.65,10.00
0,10,48251,482510,24.66,10.00
0,10,48301,483010,24.48,10.00
0,10,48351,483510,24.48,10.00
0,10,48401,484010,24.48,10.00
0,10,48451,484510,24.27,10.00
0,10,48501,485010,24.64,10.00
0,10,48551,485510,24.64,10.00
0,10,48601,486010,24.46,10.00
0,10,48651,486510,24.63,10.00
0,10,48701,487010,24.25,10.00
0,10,48751,487510,24.41,10.00
0,10,48801,488010,24.58,10.00
0,10,48851,488510,24.41,10.00
0,10,48901,489010,24.39,10.00
0,10,48951,489510,24.39,10.00
0,10,49001,490010,24.36,10.00
0,10,49051,490510,24.52,10.00
0,10,49101,491010,24.36,10.00
0,10,49151,491510,24.50,10.00
0,10,49201,492010,24.34,10.00
0,10,49251,492510,24.47,10.00
0,10,49301,493010,24.28,10.00
0,10,49351,493510,24.48,10.00
0,10,49401,494010,24.47,10.00
0,10,49451,494510,24.67,10.00
0,10,49501,495010,24.45,10.00
0,10,49551,495510,24.29,10.00
0,10,49601,496010,24.43,10.00
0,10,49651,496510,24.05,10.00
0,10,49701,497010,24.24,10.00
0,10,49751,497510,24.06,10.00
0,10,49801,498010,24.43,10.00
0,10,49851,498510,24.42,10.00
0,10,49901,499010,24.26,10.00
0,10,49951,499510,24.22,10.00
0,10,50001,500010,24.24,10.00
1,10,51,510,2959.46,2353.33
1,10,101,1010,1123.81,1176.86
1,10,151,1510,1529.66,753.73
1,10,201,2010,1344.85,565.49
1,10,251,2510,1198.12,470.98
1,10,301,3010,1096.19,377.26
1,10,351,3510,1004.27,330.00
1,10,401,4010,907.33,283.14
1,10,451,4510,820.61,236.67
1,10,501,5010,748.74,235.69
1,10,551,5510,700.22,189.80
1,10,601,6010,657.10,189.02
1,10,651,6510,616.96,143.73
1,10,701,7010,580.38,143.14
1,10,751,7510,550.74,142.55
1,10,801,8010,525.17,141.96
1,10,851,8510,499.10,97.65
1,10,901,9010,477.15,97.25
1,10,951,9510,461.23,96.86
1,10,1001,10010,448.16,96.47
1,10,1051,10510,437.47,96.08
1,10,1101,11010,429.12,95.69
1,10,1151,11510,426.10,95.29
1,10,1201,12010,423.95,94.90
1,10,1251,12510,421.46,94.51
1,10,1301,13010,418.12,52.16
1,10,1351,13510,417.33,51.96
1,10,1401,14010,415.07,51.76
1,10,1451,14510,410.48,51.57
1,10,1501,15010,405.90,51.37
1,10,1551,15510,399.31,51.18
1,10,1601,16010,393.74,50.98
1,10,1651,16510,387.01,50.78
1,10,1701,17010,379.31,50.59
1,10,1751,17510,370.18,50.39
1,10,1801,18010,360.99,50.20
1,10,1851,18510,352.72,50.00
1,10,1901,19010,343.55,49.80
1,10,1951,19510,336.57,49.61
1,10,2001,20010,328.36,49.41
1,10,2051,20510,318.86,49.22
1,10,2101,21010,312.68,49.02
1,10,2151,21510,307.12,48.82
1,10,2201,22010,303.33,48.63
1,10,2251,22510,296.47,48.43
1,10,2301,23010,292.39,48.24
1,10,2351,23510,287.86,48.04
1,10,2401,24010,283.76,47.84
1,10,2451,24510,281.24,47.65
1,10,2501,25010,276.91,47.45
1,10,2551,25510,272.46,10.20
1,10,2601,26010,268.81,10.20
1,10,2651,26510,263.23,10.20
1,10,2701,27010,259.04,10.20
1,10,2751,27510,255.17,10.20
1,10,2801,28010,251.39,10.20
1,10,2851,28510,247.83,10.20
1,10,2901,29010,244.22,10.20
1,10,2951,29510,240.39,10.20
1,10,3001,30010,237.06,10.20
1,10,3051,30510,233.30,10.20
1,10,3101,31010,230.37,10.20
1,10,3151,31510,227.33,10.20
1,10,3201,32010,224.28,10.20
1,10,3251,32510,221.61,10.20
1,10,3301,33010,219.84,10.20
1,10,3351,33510,216.48,10.20
1,10,3401,34010,214.02,10.20
1,10,3451,34510,211.81,10.20
1,10,3501,35010,209.19,10.20
1,10,3551,35510,206.93,10.20
1,10,3601,36010,204.89,10.20
1,10,3651,36510,203.03,10.20
1,10,3701,37010,200.46,10.20
1,10,3751,37510,198.92,10.20
1,10,3801,38010,197.33,10.20
1,10,3851,38510,195.46,10.20
1,10,3901,39010,193.76,10.20
1,10,3951,39510,191.92,10.20
1,10,4001,40010,189.92,10.20
1,10,4051,40510,188.01,10.20
1,10,4101,41010,186.95,10.20
1,10,4151,41510,183.29,10.20
1,10,4201,42010,181.62,10.20
1,10,4251,42510,180.13,10.20
1,10,4301,43010,178.56,10.20
1,10,4351,43510,176.95,10.20
1,10,4401,44010,175.54,10.20
1,10,4451,44510,174.08,10.20
1,10,4501,45010,173.45,10.20
1,10,4551,45510,171.19,10.20
1,10,4601,46010,170.37,10.20
1,10,4651,46510,169.00,10.20
1,10,4701,47010,167.72,10.20
1,10,4751,47510,166.42,10.20
1,10,4801,48010,165.22,10.20
1,10,4851,48510,164.77,10.20
1,10,4901,49010,163.32,10.20
1,10,4951,49510,162.34,10.20
1,10,5001,50010,161.21,10.20
1,10,5051,50510,159.66,10.20
1,10,5101,51010,158.99,10.20
1,10,5151,51510,157.98,10.20
1,10,5201,52010,156.89,10.20
1,10,5251,52510,155.60,10.20
1,10,5301,53010,154.61,10.20
1,10,5351,53510,153.52,10.20
1,10,5401,54010,152.42,10.20
1,10,5451,54510,151.51,10.20
1,10,5501,55010,150.03,10.20
1,10,5551,55510,149.30,10.20
1,10,5601,56010,148.43,10.20
1,10,5651,56510,147.58,10.20
1,10,5701,57010,146.72,10.20
1,10,5751,57510,145.81,10.20
1,10,5801,58010,144.89,10.20
1,10,5851,58510,144.04,10.20
1,10,5901,59010,143.07,10.20
1,10,5951,59510,142.63,10.20
1,10,6001,60010,141.08,10.20
1,10,6051,60510,140.35,10.20
1,10,6101,61010,139.64,10.20
1,10,6151,61510,138.99,10.20
1,10,6201,62010,138.28,10.20
1,10,6251,62510,137.58,10.20
1,10,6301,63010,136.98,10.20
1,10,6351,63510,136.29,10.20
1,10,6401,64010,135.73,10.20
1,10,6451,64510,135.05,10.20
1,10,6501,65010,135.01,10.20
1,10,6551,65510,133.45,10.20
1,10,6601,66010,132.91,10.20
1,10,6651,66510,132.63,10.20
1,10,6701,67010,131.99,10.20
1,10,6751,67510,131.40,10.20
1,10,6801,68010,130.73,10.20
1,10,6851,68510,129.99,10.20
1,10,6901,69010,129.16,10.20
1,10,6951,69510,128.40,10.20
1,10,7001,70010,127.61,10.20
1,10,7051,70510,127.29,10.20
1,10,7101,71010,125.76,10.20
1,10,7151,71510,124.99,10.20
1,10,7201,72010,124.05,10.20
1,10,7251,72510,123.17,10.20
1,10,7301,73010,122.25,10.20
1,10,7351,73510,121.56,10.20
1,10,7401,74010,120.83,10.20
1,10,7451,74510,120.45,10.20
1,10,7501,75010,119.10,10.20
1,10,7551,75510,118.48,10.20
1,10,7601,76010,117.47,10.20
1,10,7651,76510,116.86,10.20
1,10,7701,77010,116.18,10.20
1,10,7751,77510,115.56,10.20
1,10,7801,78010,115.60,10.20
1,10,7851,78510,115.03,10.20
1,10,7901,79010,113.82,10.20
1,10,7951,79510,113.66,10.20
1,10,8001,80010,113.37,10.20
1,10,8051,80510,113.09,10.20
1,10,8101,81010,112.81,10.20
1,10,8151,81510,112.55,10.20
1,10,8201,82010,112.30,10.20
1,10,8251,82510,112.19,10.20
1,10,8301,83010,112.03,10.20
1,10,8351,83510,111.04,10.20
1,10,8401,84010,110.96,10.20
1,10,8451,84510,110.84,10.20
1,10,8501,85010,110.71,10.20
1,10,8551,85510,110.58,10.20
1,10,8601,86010,110.54,10.20
1,10,8651,86510,110.39,10.20
1,10,8701,87010,110.61,10.20
1,10,8751,87510,110.43,10.20
1,10,8801,88010,110.30,10.20
1,10,8851,88510,110.11,10.20
1,10,8901,89010,110.41,10.20
1,10,8951,89510,109.19,10.20
1,10,9001,90010,109.05,10.20
1,10,9051,90510,108.66,10.20
1,10,9101,91010,108.31,10.20
1,10,9151,91510,107.89,10.20
1,10,9201,92010,107.41,10.20
1,10,9251,92510,106.91,10.20
1,10,9301,93010,106.34,10.20
1,10,9351,93510,105.82,10.20
1,10,9401,94010,105.24,10.20
1,10,9451,94510,105.80,10.20
1,10,9501,95010,104.07,10.20
1,10,9551,95510,103.63,10.20
1,10,9601,96010,103.14,10.20
1,10,9651,96510,102.43,10.20
1,10,9701,97010,101.76,10.20
1,10,9751,97510,101.14,10.20
1,10,9801,98010,100.97,10.20
1,10,9851,98510,99.85,10.20
1,10,9901,99010,99.24,10.20
1,10,9951,99510,98.63,10.20
1,10,10001,100010,97.99,10.20
1,10,10051,100510,97.40,10.20
1,10,10101,101010,96.53,10.20
1,10,10151,101510,96.16,10.20
1,10,10201,102010,95.42,10.20
1,10,10251,102510,94.76,10.20
1,10,10301,103010,94.12,10.20
1,10,10351,103510,93.48,10.20
1,10,10401,104010,93.32,10.20
1,10,10451,104510,92.05,10.20
1,10,10501,105010,91.74,10.20
1,10,10551,105510,91.27,10.20
1,10,10601,106010,90.84,10.20
1,10,10651,106510,90.39,10.20
1,10,10701,107010,89.99,10.20
1,10,10751,107510,89.64,10.20
1,10,10801,108010,89.70,10.20
1,10,10851,108510,89.43,10.20
1,10,10901,109010,88.81,10.20
1,10,10951,109510,88.57,10.20
1,10,11001,110010,88.36,10.20
1,10,11051,110510,88.24,10.20
1,10,11101,111010,88.12,10.20
1,10,11151,111510,88.01,10.20
1,10,11201,112010,87.90,10.20
1,10,11251,112510,87.88,10.20
1,10,11301,113010,87.83,10.20
1,10,11351,113510,87.78,10.20
1,10,11401,114010,87.75,10.20
1,10,11451,114510,87.73,10.20
1,10,11501,115010,87.68,10.20
1,10,11551,115510,87.69,10.20
1,10,11601,116010,87.69,10.20
1,10,11651,116510,87.69,10.20
1,10,11701,117010,87.64,10.20
1,10,11751,117510,87.62,10.20
1,10,11801,118010,87.64,10.20
1,10,11851,118510,87.59,10.20
1,10,11901,119010,87.53,10.20
1,10,11951,119510,87.42,10.20
1,10,12001,120010,87.30,10.00
1,10,12051,120510,87.17,10.00
1,10,12101,121010,87.09,10.00
1,10,12151,121510,86.93,10.00
1,10,12201,122010,86.71,10.00
1,10,12251,122510,86.91,10.00
1,10,12301,123010,86.68,10.00
1,10,12351,123510,86.39,10.00
1,10,12401,124010,85.49,10.00
1,10,12451,124510,85.42,10.00
1,10,12501,125010,85.09,10.00
1,10,12551,125510,84.78,10.00
1,10,12601,126010,84.43,10.00
1,10,12651,126510,84.09,10.00
1,10,12701,127010,83.69,10.00
1,10,12751,127510,83.34,10.00
1,10,12801,128010,83.29,10.00
1,10,12851,128510,82.26,10.00
1,10,12901,129010,82.13,10.00
1,10,12951,129510,81.72,10.00
1,10,13001,130010,81.34,10.00
1,10,13051,130510,80.92,10.00
1,10,13101,131010,80.51,10.00
1,10,13151,131510,80.17,10.00
1,10,13201,132010,80.10,10.00
1,10,13251,132510,79.32,10.00
1,10,13301,133010,78.93,10.00
1,10,13351,133510,78.59,10.00
1,10,13401,134010,78.23,10.00
1,10,13451,134510,77.86,10.00
1,10,13501,135010,77.54,10.00
1,10,13551,135510,77.58,10.00
1,10,13601,136010,76.59,10.00
1,10,13651,136510,76.45,10.00
1,10,13701,137010,76.12,10.00
1,10,13751,137510,75.80,10.00
1,10,13801,138010,75.52,10.00
1,10,13851,138510,75.23,10.00
1,10,13901,139010,74.88,10.00
1,10,13951,139510,74.34,10.00
1,10,14001,140010,74.25,10.00
1,10,14051,140510,74.00,10.00
1,10,14101,141010,73.77,10.00
1,10,14151,141510,73.56,10.00
1,10,14201,142010,73.33,10.00
1,10,14251,142510,73.09,10.00
1,10,14301,143010,72.91,10.00
1,10,14351,143510,73.10,10.00
1,10,14401,144010,72.92,10.00
1,10,14451,144510,72.19,10.00
1,10,14501,145010,72.26,10.00
1,10,14551,145510,72.16,10.00
1,10,14601,146010,72.07,10.00
1,10,14651,146510,71.97,10.00
1,10,14701,147010,71.88,10.00
1,10,14751,147510,71.81,10.00
1,10,14801,148010,71.80,10.00
1,10,14851,148510,71.74,10.00
1,10,14901,149010,71.71,10.00
1,10,14951,149510,71.69,10.00
1,10,15001,150010,71.69,10.00
1,10,15051,150510,71.67,10.00
1,10,15101,151010,71.59,10.00
1,10,15151,151510,71.63,10.00
1,10,15201,152010,71.65,10.00
1,10,15251,152510,71.67,10.00
1,10,15301,153010,71.74,10.00
1,10,15351,153510,71.85,10.00
1,10,15401,154010,71.95,10.00
1,10,15451,154510,72.03,10.00
1,10,15501,155010,72.08,10.00
1,10,15551,155510,72.38,10.00
1,10,15601,156010,72.28,10.00
1,10,15651,156510,72.37,10.00
1,10,15701,157010,72.43,10.00
1,10,15751,157510,72.52,10.00
1,10,15801,158010,72.80,10.00
1,10,15851,158510,72.67,10.00
1,10,15901,159010,72.71,10.00
1,10,15951,159510,72.84,10.00
1,10,16001,160010,72.84,10.00
1,10,16051,160510,72.84,10.00
1,10,16101,161010,72.83,10.00
1,10,16151,161510,72.85,10.00
1,10,16201,162010,72.79,10.00
1,10,16251,162510,72.73,10.00
1,10,16301,163010,72.68,10.00
1,10,16351,163510,72.63,10.00
1,10,16401,164010,72.54,10.00
1,10,16451,164510,72.44,10.00
1,10,16501,165010,72.31,10.00
1,10,16551,165510,72.20,10.00
1,10,16601,166010,72.09,10.00
1,10,16651,166510,71.90,10.00
1,10,16701,167010,71.73,10.00
1,10,16751,167510,71.12,10.00
1,10,16801,168010,70.96,10.00
1,10,16851,168510,70.78,10.00
1,10,16901,169010,70.63,10.00
1,10,16951,169510,70.80,10.00
1,10,17001,170010,69.98,10.00
1,10,17051,170510,69.78,10.00
1,10,17101,171010,69.79,10.00
1,10,17151,171510,69.62,10.00
1,10,17201,172010,69.44,10.00
1,10,17251,172510,69.23,10.00
1,10,17301,173010,69.08,10.00
1,10,17351,173510,68.91,10.00
1,10,17401,174010,68.70,10.00
1,10,17451,174510,68.54,10.00
1,10,17501,175010,68.67,10.00
1,10,17551,175510,68.15,10.00
1,10,17601,176010,68.17,10.00
1,10,17651,176510,67.93,10.00
1,10,17701,177010,67.71,10.00
1,10,17751,177510,67.54,10.00
1,10,17801,178010,67.35,10.00
1,10,17851,178510,67.11,10.00
1,10,17901,179010,66.94,10.00
1,10,17951,179510,67.12,10.00
1,10,18001,180010,66.28,10.00
1,10,18051,180510,66.33,10.00
1,10,18101,181010,66.12,10.00
1,10,18151,181510,65.93,10.00
1,10,18201,182010,65.76,10.00
1,10,18251,182510,65.59,10.00
1,10,18301,183010,65.42,10.00
1,10,18351,183510,65.31,10.00
1,10,18401,184010,65.12,10.00
1,10,18451,184510,65.31,10.00
1,10,18501,185010,64.53,10.00
1,10,18551,185510,64.64,10.00
1,10,18601,186010,65.12,10.00
1,10,18651,186510,64.40,10.00
1,10,18701,187010,64.45,10.00
1,10,18751,187510,64.32,10.00
1,10,18801,188010,64.18,10.00
1,10,18851,188510,64.09,10.00
1,10,18901,189010,64.01,10.00
1,10,18951,189510,63.91,10.00
1,10,19001,190010,63.78,10.00
1,10,19051,190510,63.63,10.00
1,10,19101,191010,63.57,10.00
1,10,19151,191510,63.79,10.00
1,10,19201,192010,63.07,10.00
1,10,19251,192510,62.95,10.00
1,10,19301,193010,62.84,10.00
1,10,19351,193510,62.94,10.00
1,10,19401,194010,62.85,10.00
1,10,19451,194510,62.74,10.00
1,10,19501,195010,62.62,10.00
1,10,19551,195510,62.54,10.00
1,10,19601,196010,62.48,10.00
1,10,19651,196510,62.40,10.00
1,10,19701,197010,62.33,10.00
1,10,19751,197510,62.26,10.00
1,10,19801,198010,62.23,10.00
1,10,19851,198510,62.15,10.00
1,10,19901,199010,62.09,10.00
1,10,19951,199510,62.34,10.00
1,10,20001,200010,62.23,10.00
1,10,20051,200510,61.53,10.00
1,10,20101,201010,61.45,10.00
1,10,20151,201510,61.34,10.00
1,10,20201,202010,61.43,10.00
1,10,20251,202510,61.36,10.00
1,10,20301,203010,61.23,10.00
1,10,20351,203510,61.12,10.00
1,10,20401,204010,61.01,10.00
1,10,20451,204510,60.95,10.00
1,10,20501,205010,60.82,10.00
1,10,20551,205510,60.76,10.00
1,10,20601,206010,60.67,10.00
1,10,20651,206510,60.58,10.00
1,10,20701,207010,60.51,10.00
1,10,20751,207510,60.43,10.00
1,10,20801,208010,60.66,10.00
1,10,20851,208510,60.57,10.00
1,10,20901,209010,60.44,10.00
1,10,20951,209510,60.34,10.00
1,10,21001,210010,59.85,10.00
1,10,21051,210510,59.76,10.00
1,10,21101,211010,59.66,10.00
1,10,21151,211510,59.55,10.00
1,10,21201,212010,59.47,10.00
1,10,21251,212510,59.36,10.00
1,10,21301,213010,59.26,10.00
1,10,21351,213510,59.18,10.00
1,10,21401,214010,59.05,10.00
1,10,21451,214510,58.94,10.00
1,10,21501,215010,59.11,10.00
1,10,21551,215510,59.00,10.00
1,10,21601,216010,58.89,10.00
1,10,21651,216510,58.38,10.00
1,10,21701,217010,58.23,10.00
1,10,21751,217510,58.11,10.00
1,10,21801,218010,57.99,10.00
1,10,21851,218510,57.84,10.00
1,10,21901,219010,57.71,10.00
1,10,21951,219510,57.58,10.00
1,10,22001,220010,57.46,10.00
1,10,22051,220510,57.62,10.00
1,10,22101,221010,57.48,10.00
1,10,22151,221510,56.74,10.00
1,10,22201,222010,56.54,10.00
1,10,22251,222510,56.61,10.00
1,10,22301,223010,56.48,10.00
1,10,22351,223510,56.31,10.00
1,10,22401,224010,56.40,10.00
1,10,22451,224510,56.09,10.00
1,10,22501,225010,56.26,10.00
1,10,22551,225510,56.09,10.00
1,10,22601,226010,55.29,10.00
1,10,22651,226510,55.37,10.00
1,10,22701,227010,55.22,10.00
1,10,22751,227510,55.09,10.00
1,10,22801,228010,54.97,10.00
1,10,22851,228510,54.86,10.00
1,10,22901,229010,54.80,10.00
1,10,22951,229510,54.99,10.00
1,10,23001,230010,54.31,10.00
1,10,23051,230510,54.39,10.00
1,10,23101,231010,54.25,10.00
1,10,23151,231510,54.14,10.00
1,10,23201,232010,54.01,10.00
1,10,23251,232510,53.93,10.00
1,10,23301,233010,53.86,10.00
1,10,23351,233510,53.79,10.00
1,10,23401,234010,54.01,10.00
1,10,23451,234510,53.93,10.00
1,10,23501,235010,53.27,10.00
1,10,23551,235510,53.15,10.00
1,10,23601,236010,53.27,10.00
1,10,23651,236510,53.18,10.00
1,10,23701,237010,53.06,10.00
1,10,23751,237510,53.00,10.00
1,10,23801,238010,52.92,10.00
1,10,23851,238510,52.85,10.00
1,10,23901,239010,52.80,10.00
1,10,23951,239510,52.76,10.00
1,10,24001,240010,53.01,10.00
1,10,24051,240510,52.93,10.00
1,10,24101,241010,52.86,10.00
1,10,24151,241510,52.17,10.00
1,10,24201,242010,52.09,10.00
1,10,24251,242510,52.20,10.00
1,10,24301,243010,52.12,10.00
1,10,24351,243510,52.05,10.00
1,10,24401,244010,52.00,10.00
1,10,24451,244510,51.92,10.00
1,10,24501,245010,51.83,10.00
1,10,24551,245510,51.77,10.00
1,10,24601,246010,51.69,10.00
1,10,24651,246510,51.62,10.00
1,10,24701,247010,51.91,10.00
1,10,24751,247510,51.83,10.00
1,10,24801,248010,51.73,10.00
1,10,24851,248510,51.67,10.00
1,10,24901,249010,50.99,10.00
1,10,24951,249510,51.00,10.00
1,10,25001,250010,50.91,10.00
1,10,25051,250510,50.85,10.00
1,10,25101,251010,50.79,10.00
1,10,25151,251510,50.94,10.00
1,10,25201,252010,50.85,10.00
1,10,25251,252510,50.77,10.00
1,10,25301,253010,50.69,10.00
1,10,25351,253510,50.60,10.00
1,10,25401,254010,50.57,10.00
1,10,25451,254510,50.48,10.00
1,10,25501,255010,50.75,10.00
1,10,25551,255510,50.67,10.00
1,10,25601,256010,50.80,10.00
1,10,25651,256510,49.94,10.00
1,10,25701,257010,49.82,10.00
1,10,25751,257510,49.96,10.00
1,10,25801,258010,49.89,10.00
1,10,25851,258510,49.80,10.00
1,10,25901,259010,49.67,10.00
1,10,25951,259510,49.60,10.00
1,10,26001,260010,49.54,10.00
1,10,26051,260510,49.79,10.00
1,10,26101,261010,49.69,10.00
1,10,26151,261510,49.58,10.00
1,10,26201,262010,48.93,10.00
1,10,26251,262510,49.03,10.00
1,10,26301,263010,48.93,10.00
1,10,26351,263510,48.84,10.00
1,10,26401,264010,48.73,10.00
1,10,26451,264510,48.61,10.00
1,10,26501,265010,48.54,10.00
1,10,26551,265510,48.78,10.00
1,10,26601,266010,48.15,10.00
1,10,26651,266510,48.04,10.00
1,10,26701,267010,47.95,10.00
1,10,26751,267510,48.07,10.00
1,10,26801,268010,47.94,10.00
1,10,26851,268510,47.86,10.00
1,10,26901,269010,47.73,10.00
1,10,26951,269510,47.65,10.00
1,10,27001,270010,47.52,10.00
1,10,27051,270510,47.62,10.00
1,10,27101,271010,47.49,10.00
1,10,27151,271510,46.99,10.00
1,10,27201,272010,46.88,10.00
1,10,27251,272510,46.98,10.00
1,10,27301,273010,46.90,10.00
1,10,27351,273510,46.77,10.00
